"","time","depth","forecast_issue_time","data_assimilation","ForecastProject_id","Forecast_id","Statistic","species_1","species_2"
"41",2005-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",3.90785128043887,16.3815725738304
"42",2005-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",3.92730439133549,16.5245301451388
"43",2005-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",3.9000053127304,16.4675041399076
"44",2005-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",3.87165958431452,16.4281239098201
"45",2005-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",3.92366621661621,16.5029849206539
"46",2006-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",5.00828138544287,22.0955391462079
"47",2006-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",4.99251268445109,21.979307889496
"48",2006-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.02840239945049,22.1851965477441
"49",2006-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",5.01494929680953,22.3276684516506
"50",2006-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",4.99565261130053,22.2355044616556
"51",2006-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.03683767801927,22.3802038736344
"52",2006-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",4.9898369368848,22.3145145022514
"53",2006-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",4.97197974751821,22.2569452539008
"54",2006-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.01156707575743,22.372135017037
"55",2007-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",5.29330804587416,10.1745927888443
"56",2007-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.28925704820799,9.90003945364005
"57",2007-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.29721139892081,10.517797835966
"58",2007-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",5.27428333349045,9.49115856152956
"59",2007-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.26965690191384,9.32412368531938
"60",2007-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.28260035951366,9.76999114677897
"61",2007-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",5.27046441278432,9.55450837134137
"62",2007-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.25291933690202,9.40871863364577
"63",2007-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.29782406281942,9.6947492894932
"64",2008-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.71725809663618,22.7252793618224
"65",2008-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.69377480668651,22.529627448544
"66",2008-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.75161933744026,22.960078725745
"67",2008-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.76578017412147,22.1965627303926
"68",2008-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.73366772253616,22.0365962284206
"69",2008-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.78513215542905,22.4449651457079
"70",2008-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.75283356168508,22.2514458734971
"71",2008-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.745456813368,22.1224358151895
"72",2008-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.76017424562257,22.3671764105232
"73",2009-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",5.87923937168563,6.56421390976157
"74",2009-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.84639611014482,5.85133618133489
"75",2009-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.91070311538959,7.15492133339606
"76",2009-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",5.95656970433396,8.11147133799387
"77",2009-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.91372837096636,7.40056514553565
"78",2009-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.98164774083072,8.57009551912174
"79",2009-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",5.94315078652578,7.97146217490485
"80",2009-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.93562699627905,7.61562745808227
"81",2009-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.94862133406508,8.35678156641331
"82",2010-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",7.5376962009539,18.0030502458102
"83",2010-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",7.49699667971764,16.7320741393233
"84",2010-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.60019959566651,19.0319323202227
"85",2010-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",7.39548981738753,20.3532632035573
"86",2010-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",7.34384000002277,19.4115299768652
"87",2010-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.46073681996078,20.943981662657
"88",2010-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",7.41754986708609,20.2085262334772
"89",2010-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",7.39546220048866,19.7258582435242
"90",2010-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.43755232308261,20.7219735067203
"91",2011-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.68177182536849,17.1363829058257
"92",2011-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.5202560716349,15.3662073791502
"93",2011-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.88632629522613,19.1933245489387
"94",2011-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.31087518392619,12.4264507688146
"95",2011-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.22383523330656,11.0720288868805
"96",2011-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.44278834167902,14.5817078878653
"97",2011-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.33310091178846,12.796841958266
"98",2011-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.26079471672815,11.5661516256216
"99",2011-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.39450501947613,13.9150276444292
"100",2012-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.60614512904433,18.9203206956213
"101",2012-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.3954741286322,15.5286312050252
"102",2012-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.79257775592681,21.5163373622422
"103",2012-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",7.06101641675858,22.6053439121612
"104",2012-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.83627511599102,22.1284829277066
"105",2012-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.20489667900601,22.9174196606656
"106",2012-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",7.0224784819737,22.8225344272365
"107",2012-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.91157762535521,22.6080204857982
"108",2012-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.13785368077087,22.9628669783904
"109",2013-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.33535974071895,15.281779717197
"110",2013-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.0503091713301,10.0276064013792
"111",2013-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.71281615197098,21.3123768307333
"112",2013-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",5.94050016353369,6.56495682883147
"113",2013-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.92275162549953,5.50043061826173
"114",2013-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.96358714392641,8.24660781712228
"115",2013-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",5.91267224479606,5.94031611835613
"116",2013-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.90100759424551,5.50202514640719
"117",2013-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",5.93271907337294,6.71995347563807
"118",2014-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.68348286513931,18.0964900881855
"119",2014-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.0447804652321,10.2889411272139
"120",2014-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.23153053132093,22.4763694715019
"121",2014-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",7.56622492842654,17.7859153430665
"122",2014-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",7.38613557906645,15.9798132421639
"123",2014-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.67477113899442,20.5276787331914
"124",2014-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",7.62278837451171,16.839498960055
"125",2014-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",7.52722881987319,16.0190830671755
"126",2014-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.67522727310384,18.3070005040449
"127",2015-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.3909761637628,12.3633245096493
"128",2015-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.91743168719219,7.24182007292081
"129",2015-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.18834202357139,21.3336580490085
"130",2015-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.71585981795005,16.9793861492893
"131",2015-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.28198577339108,11.9589021941705
"132",2015-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.00796634594439,20.0908223672208
"133",2015-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.86564869018396,18.8610097297801
"134",2015-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.61961765671264,16.7140094760752
"135",2015-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.0076574400071,20.0466811719413
"136",2016-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.9968818295546,15.7484558801092
"137",2016-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.1199705731145,8.6476002026671
"138",2016-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.48252817249129,19.9849563928633
"139",2016-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.60772793755192,17.2705377020025
"140",2016-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.29075549675195,13.4768829648968
"141",2016-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.12621006623953,22.5679123827258
"142",2016-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.41381443742411,15.8430887894268
"143",2016-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.28616804011162,13.5743210429796
"144",2016-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.64221395745718,19.8862635572125
"145",2017-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.78003563878222,16.2514749117941
"146",2017-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.35894858520984,13.3058513928323
"147",2017-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.42661383420479,20.085928295033
"148",2017-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.51799976645852,16.6093177409991
"149",2017-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.96087243499185,6.23093204736569
"150",2017-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.9130634205268,22.819349660451
"151",2017-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.67317988549923,19.689643980354
"152",2017-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.23334905173409,13.9893134697109
"153",2017-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.93827712289963,22.7847247973252
"154",2018-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.71880986583261,19.0101717990321
"155",2018-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.35299579157745,12.912173044424
"156",2018-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.00416855930048,22.8349097728959
"157",2018-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.53976802456434,10.6033781800611
"158",2018-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.90069911149479,6.04974935182809
"159",2018-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.61951436476711,15.5610093291634
"160",2018-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.21747610026514,11.7881870679529
"161",2018-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.8863425335605,6.1691269781572
"162",2018-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.81404724693543,22.0696797957162
"163",2019-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.33420917073275,12.7584024114614
"164",2019-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.90083187980375,5.91578911830378
"165",2019-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.0142021395379,22.3229846373827
"166",2019-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",7.28554363364162,19.7602681328019
"167",2019-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",7.04084621462989,16.8372345539202
"168",2019-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.59372036886954,22.2917778141719
"169",2019-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",7.00311483499443,13.5916361070401
"170",2019-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.96225217165494,6.4476777548114
"171",2019-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.58802998938106,17.5672914772863
"172",2020-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.93057275310054,14.5825726983457
"173",2020-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.95298717915604,5.90052657368548
"174",2020-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.60759792380072,21.6523234039104
"175",2020-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.38752335489958,13.1674173845796
"176",2020-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.0005194558585,7.36116959733088
"177",2020-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.85848909287799,18.9910015108848
"178",2020-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",7.04999451554324,17.7075168547644
"179",2020-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.74367414869983,16.8342835408942
"180",2020-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.57580234127035,18.3409890156261
"181",2021-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.88882644786335,14.5328638717487
"182",2021-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.09802149560428,8.7816398804717
"183",2021-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.64506713357848,19.320084005598
"184",2021-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.96263171272702,19.0550940088461
"185",2021-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.40314631961223,15.5396829274084
"186",2021-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.51897977697414,22.731213614508
"187",2021-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.61815400928475,18.1096403738563
"188",2021-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.47249277216138,17.2824281700235
"189",2021-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.86148606345148,19.0793355730713
"190",2022-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.94548434530104,18.6772203105615
"191",2022-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.39514152628642,15.1215497064931
"192",2022-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.39839678946608,20.7354432853984
"193",2022-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.38725901368101,14.3224415800248
"194",2022-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.91770976513312,6.14517561046819
"195",2022-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.715082577329,21.3536278607209
"196",2022-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.44595250252493,17.7578149522175
"197",2022-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.37202762886384,15.8048646377643
"198",2022-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.52648886642949,19.299606787838
"199",2023-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.43325713730438,15.3814857685294
"200",2023-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.25130335208883,11.5373861101152
"201",2023-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.75032914473442,21.5970509753019
"202",2023-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.81467987450604,15.7553463784984
"203",2023-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.05551536878716,10.0655217895589
"204",2023-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.60878253233632,20.9753705144418
"205",2023-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.43853988793505,18.2147838130715
"206",2023-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.26429663096272,15.6391734930991
"207",2023-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.66157509169437,21.1709070834687
"208",2024-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.71462029113104,18.1595125537388
"209",2024-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.00763081397443,9.22203709614831
"210",2024-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.16140020405195,23.043965056056
"211",2024-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.75366807454632,17.5570519798659
"212",2024-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.11261682402524,11.3154462626971
"213",2024-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.2138363449299,21.9645410995877
"214",2024-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.3742010111075,16.9287488088382
"215",2024-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.07127455743941,11.0083524435029
"216",2024-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",6.64143188867512,21.422665643755
"217",2025-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.38769746661719,10.5175277361
"218",2025-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.88650461898,5.21723634898628
"219",2025-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.28418907586525,20.115108059844
"220",2025-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.49911166005141,15.0581306925498
"221",2025-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.05306090825884,8.31676225686154
"222",2025-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.09245448479685,22.3783590398595
"223",2025-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.49815458418389,16.6068842698687
"224",2025-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.03446662707149,10.3778964656297
"225",2025-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.11473376621452,22.3966939765208
"226",2026-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",7.20393226889983,14.1565194181795
"227",2026-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.30623534445217,11.3874780387807
"228",2026-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.69840145734567,15.8969087625805
"229",2026-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.74225805629593,16.163995012529
"230",2026-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.97944911828311,6.61369280253883
"231",2026-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.43323968285951,22.2786078714676
"232",2026-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.55126973658428,16.0685409474155
"233",2026-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.96799122456633,6.94238568999694
"234",2026-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.19535222180835,22.1502772704238
"235",2027-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",7.0947450020226,21.2470294517207
"236",2027-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",7.01667284225336,20.1715199797008
"237",2027-05-05,1,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.17159442720222,22.7338444719357
"238",2027-05-05,2,2001-03-04,0,30405043,"20010304T060000","mean",6.6322632767187,12.3609044774232
"239",2027-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",5.93517753973963,7.74754124561602
"240",2027-05-05,2,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.57288751697563,16.6070524127337
"241",2027-05-05,3,2001-03-04,0,30405043,"20010304T060000","mean",6.61119962787047,13.2890035978437
"242",2027-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_02.5",6.01365276015156,7.78340647105421
"243",2027-05-05,3,2001-03-04,0,30405043,"20010304T060000","Conf_interv_97.5",7.54669333116223,17.3828801358192
"244",2028-05-05,1,2001-03-04,0,30405043,"20010304T060000","mean",6.13937515395785,10.2880548080192
